MP Name,composite_risk_rank,composite_risk_score,risk_band,is_flagged_composite,constituency_proxy,top_vendor,is_ghost_work_flagged,true_label,top_shap_drivers,num_works,anomaly_score_mean,anomaly_score_max,anomaly_flag_rate,cost_deviation_pct_mean,cost_deviation_pct_max,sor_match_confidence_mean,duplicate_score_mean,duplicate_score_max,duplicate_flag_rate,duplicate_group_size_max,injected_anomaly_frac,ghost_work_rate,constituency_proxy_state,constituency_proxy_district,num_months,deviation_flag_rate,residual_pct_mean,residual_pct_max,total_actual_amount,num_primary_vendors,collusion_score_mean,collusion_score_max,flagged_vendor_rate,any_flagged_vendor,top_vendor_total_amount,top_vendor_collusion_score,top_vendor_is_flagged_collusion,target_high_risk,driver_1_feature,driver_1_shap,driver_2_feature,driver_2_shap,driver_3_feature,driver_3_shap,composite_risk_score_raw_oof,composite_risk_score_in_sample,decision_threshold,is_flagged_capacity,risk_percentile,label_agreement
MUKESHKUMAR CHANDRAKAANT DALAL,628,0.0,Low,0,"SURAT, Gujarat",Nutra Marketing,1.0,0,cost_deviation_pct_mean (-3.323); num_works (-0.438); sor_match_confidence_mean (-0.264),92,0.1866076127935766,0.2129904226403926,0.0217391304347826,0.0768880434782608,2.8478,0.8485108695652174,0.755308420532188,0.8657178692817687,0.9130434782608696,41.0,0.0217391304347826,0.9130434782608696,Gujarat,SURAT,18,0.0555555555555555,1.028059521902133,2.2143367402358662,26395724.0,28,0.4463336937339038,0.6601343101343102,0.0714285714285714,1.0,3747760.0,0.6246785893844717,0.0,0,cost_deviation_pct_mean,-3.3226392,num_works,-0.4376021,sor_match_confidence_mean,-0.2638186,0.005846581421792507,0.006678607,0.5,0,0.19423368740515934,agree
Smt Dimple Yadav,629,0.0,Low,0,"MAINPURI, Uttar Pradesh",KRISHNA CONSTRUCTION,1.0,0,cost_deviation_pct_mean (-3.629); cost_deviation_pct_max (-1.464); sor_match_confidence_mean (-0.232),53,0.1680871110313795,0.2156640905233569,0.0,0.0263698113207547,0.1486,0.8591509433962263,0.3086851389169759,0.8063186114191783,0.4339622641509434,16.0,0.0,0.4339622641509434,Uttar Pradesh,MAINPURI,17,0.0588235294117647,0.672835387758141,2.0552060625822417,71873231.0,16,0.5368372028298499,0.6822110895640308,0.1875,1.0,19822080.0,0.5912725346548876,0.0,0,cost_deviation_pct_mean,-3.6291552,cost_deviation_pct_max,-1.4641179,sor_match_confidence_mean,-0.23202124,0.005536811581502358,0.00436742,0.5,0,0.19423368740515934,agree
Appalanaidu Kalisetti,630,0.0,Low,0,"VIZIANAGARAM, Andhra Pradesh",SVSST INFRASTRUCTURE,1.0,0,cost_deviation_pct_mean (-3.204); cost_deviation_pct_max (-1.565); sor_match_confidence_mean (+0.444),36,0.1870578408175564,0.2191300563195172,0.0277777777777777,0.0227583333333333,0.1333,0.8689722222222223,0.1735500193578164,0.7863056906708843,0.2222222222222222,5.0,0.0,0.2222222222222222,Andhra Pradesh,VIZIANAGARAM,18,0.0,0.4980505609830731,1.314644695742555,22622767.0,23,0.5131891942953324,0.6505413703943116,0.0434782608695652,1.0,2778328.0,0.6176030668677728,0.0,0,cost_deviation_pct_mean,-3.2036762,cost_deviation_pct_max,-1.565485,sor_match_confidence_mean,0.4444743,0.005476850705842177,0.0045424835,0.5,0,0.19423368740515934,agree
DHARMENDRA YADAV,631,0.0,Low,0,"AZAMGARH, Uttar Pradesh",JAI SHREE BALAJI CONSTRUCTION,1.0,0,cost_deviation_pct_mean (-3.389); cost_deviation_pct_max (-1.324); num_works (-0.413),16,0.1328068922329044,0.218573197849948,0.0,0.0282625,0.1293,0.8399375,0.2554494866502572,0.7680000119209289,0.3571428571428571,3.0,0.0,0.3571428571428571,Uttar Pradesh,AZAMGARH,17,0.0,0.8009745044121889,2.5145139729300667,61248647.0,26,0.533168000928182,0.6383026287438052,0.0,0.0,7629103.0,0.6383026287438052,0.0,0,cost_deviation_pct_mean,-3.389024,cost_deviation_pct_max,-1.3244755,num_works,-0.41298917,0.0053751942080756026,0.004331031,0.5,0,0.19423368740515934,agree
Shri Jairam Ramesh (2022-28),632,0.0,Low,0,"Sitting Rajya Sabha, Karnataka",KRIDL BHUSIRI ACCOUNT WORKS,0.0,0,cost_deviation_pct_mean (-3.345); cost_deviation_pct_max (-1.337); num_works (-0.427),18,0.1359132112992349,0.2155332035824217,0.0555555555555555,0.0170499999999999,0.1493,0.8421666666666666,0.0,0.0,0.0,1.0,0.0,0.0,Karnataka,Sitting Rajya Sabha,33,0.0303030303030303,0.7774811042404998,6.491882443383507,73553485.0,3,0.5429104120280591,0.6454194498312146,0.0,0.0,248889848.0,0.6454194498312146,0.0,0,cost_deviation_pct_mean,-3.344865,cost_deviation_pct_max,-1.3370078,num_works,-0.42673635,0.005319482336441676,0.0041222414,0.5,0,0.19423368740515934,agree
Kanimozhi Karunanidhi,633,0.0,Low,0,"THOOTHUKKUDI, Tamil Nadu",Antony Selvan M,1.0,0,cost_deviation_pct_mean (-3.257); cost_deviation_pct_max (-2.488); num_works (+0.975),12,0.1056563409351683,0.2026373891532312,0.0833333333333333,-0.0191333333333333,0.0503,0.8562500000000001,0.4223693797491845,0.7734501885837979,0.5833333333333334,12.0,0.0,0.5833333333333334,Tamil Nadu,THOOTHUKKUDI,20,0.05,0.2907304644560776,3.0518414354001457,58344698.0,23,0.5637925906148413,0.636476513682396,0.0,0.0,5742866.0,0.636476513682396,0.0,0,cost_deviation_pct_mean,-3.2565496,cost_deviation_pct_max,-2.4875772,num_works,0.9745495,0.005280764773488045,0.005741687,0.5,0,0.19423368740515934,agree
KARAN BHUSHAN SINGH,634,0.0,Low,0,"KAISERGANJ, Uttar Pradesh",SRIJAN CONSTRUCTION,1.0,0,cost_deviation_pct_mean (-3.403); cost_deviation_pct_max (-1.110); num_works (-0.530),33,0.1435421968206914,0.2076486939238506,0.0303030303030303,0.0269696969696969,0.15,0.822969696969697,0.5225174529778874,0.8077635877132415,0.7272727272727273,51.0,0.0,0.7272727272727273,Uttar Pradesh,KAISERGANJ,23,0.0,1.0470189963529817,2.23370823981077,95454825.0,6,0.4415322966793555,0.6511159592041945,0.1666666666666666,1.0,82624494.0,0.6260243841126194,0.0,0,cost_deviation_pct_mean,-3.4025955,cost_deviation_pct_max,-1.1096736,num_works,-0.53017247,0.005093587717662255,0.003910176,0.5,0,0.19423368740515934,agree
Shri Manas Ranjan Mangaraj (2022-28),635,0.0,Low,0,"Sitting Rajya Sabha, Odisha",BALAKRUSHNA JENA,0.0,0,cost_deviation_pct_mean (-3.374); cost_deviation_pct_max (-1.458); num_works (-0.298),23,0.1877781820655389,0.2194479245393491,0.0,0.0268695652173913,0.148,0.8339565217391305,0.0,0.0,0.0,1.0,0.0,0.0,Odisha,Sitting Rajya Sabha,27,0.037037037037037,0.2542299670331098,2.448594724977876,13305000.0,20,0.5501802772391008,0.6150353731236085,0.0,0.0,1600000.0,0.512329418947066,0.0,0,cost_deviation_pct_mean,-3.3744702,cost_deviation_pct_max,-1.4577333,num_works,-0.2977983,0.005018447292968631,0.004072539,0.5,0,0.19423368740515934,agree
YADUVEER KRISHNADATTA CHAMARAJA WADIYAR,636,0.0,Low,0,"MYSORE, Karnataka",Mysore Nirmithi Kendra,1.0,0,cost_deviation_pct_mean (-3.250); cost_deviation_pct_max (-1.527); num_works (-0.382),34,0.1952044451425713,0.2205442860372878,0.0,0.011135294117647,0.1437,0.8549411764705883,0.3942546474302515,0.8679999523162841,0.5294117647058824,36.0,0.0,0.5294117647058824,Karnataka,MYSORE,19,0.0,0.6862102279561939,1.3726265394249315,62346570.0,2,0.5949211735976442,0.6235249227896287,0.0,0.0,67412500.0,0.6235249227896287,0.0,0,cost_deviation_pct_mean,-3.2497485,cost_deviation_pct_max,-1.527014,num_works,-0.38214955,0.004989253357052803,0.0033971837,0.5,0,0.19423368740515934,agree
Dileshwar Kamait ,637,0.0,Low,0,"SUPAUL, Bihar",CHANDAN ENTERPRISES,1.0,0,cost_deviation_pct_mean (-3.566); cost_deviation_pct_max (-1.430); deviation_flag_rate (-0.180),46,0.1391700741021234,0.189201692824623,0.0,0.0133565217391304,0.1486,0.8495869565217392,0.778397217972335,0.8680000119209289,0.9347826086956522,63.0,0.0,0.9347826086956522,Bihar,SUPAUL,21,0.0952380952380952,1.0474650153734877,6.61988168497496,89329681.0,13,0.5487486809319388,0.6672421532715651,0.0769230769230769,1.0,69646000.0,0.6199678589384472,0.0,0,cost_deviation_pct_mean,-3.5656314,cost_deviation_pct_max,-1.4301875,deviation_flag_rate,-0.18014458,0.004982476743559043,0.0036741304,0.5,0,0.19423368740515934,agree
Shri Chandra Prakash Choudhary,638,0.0,Low,0,"GIRIDIH, Jharkhand",Raj Kishor Mahato,1.0,0,cost_deviation_pct_mean (-3.720); cost_deviation_pct_max (-1.605); deviation_flag_rate (-0.208),49,0.2003596660477576,0.2202050000227337,0.0,0.0281122448979591,0.1392,0.855204081632653,0.6842899648056087,0.8327114396095275,0.8775510204081632,75.0,0.0,0.8775510204081632,Jharkhand,GIRIDIH,27,0.074074074074074,0.7812171066139277,3.3144764116755123,57353516.0,5,0.5607816203404439,0.694366336278101,0.2,1.0,18400000.0,0.6187755871579401,0.0,0,cost_deviation_pct_mean,-3.7202747,cost_deviation_pct_max,-1.6051779,deviation_flag_rate,-0.20776016,0.004931551404297352,0.0034742183,0.5,0,0.19423368740515934,agree
ANITA NAGARSINGH CHOUHAN,639,0.0,Low,0,"RATLAM, Madhya Pradesh",FEBRICON INDUSTRIES,1.0,0,cost_deviation_pct_mean (-3.212); num_works (-0.427); cost_deviation_pct_max (-0.328),76,0.1508195037012488,0.2199646496593352,0.0131578947368421,0.0801197368421052,2.9445,0.8458684210526316,0.7308723204833628,0.8680000119209289,0.8947368421052632,51.0,0.0263157894736842,0.8947368421052632,Madhya Pradesh,RATLAM,21,0.0,0.3739124391723632,0.9607902790913336,55091448.0,73,0.4478789285296135,0.6592463908640379,0.0410958904109589,1.0,7960600.0,0.6159654887596064,0.0,0,cost_deviation_pct_mean,-3.212497,num_works,-0.42749184,cost_deviation_pct_max,-0.32774055,0.004923774395138025,0.004893865,0.5,0,0.19423368740515934,agree
DR.K.SUDHAKAR,640,0.0,Low,0,"CHIKBALLAPUR, Karnataka",Project Manager,1.0,0,cost_deviation_pct_mean (-3.362); cost_deviation_pct_max (-1.324); num_works (-0.489),18,0.1819930091503796,0.215653166475749,0.0,0.0072833333333333,0.109,0.835,0.6452704038434205,0.8565555028915405,0.7777777777777778,60.0,0.0,0.7777777777777778,Karnataka,CHIKBALLAPUR,19,0.0,0.789892629820614,1.966617642519748,38953975.0,24,0.4554154995331466,0.6732448107448108,0.0416666666666666,1.0,17650000.0,0.6235698125404008,0.0,0,cost_deviation_pct_mean,-3.3615236,cost_deviation_pct_max,-1.324256,num_works,-0.4894393,0.0048819769484301405,0.0052022687,0.5,0,0.19423368740515934,agree
BRIJMOHAN AGRAWAL,641,0.0,Low,0,"RAIPUR, Chhattisgarh",ZONE COMMISSIONER ZONE 02,1.0,0,cost_deviation_pct_mean (-3.615); cost_deviation_pct_max (-1.348); num_works (-0.322),38,0.1892677564660333,0.2182155400061376,0.0,0.02715,0.144,0.8497631578947368,0.545118487578579,0.8114525191783905,0.7368421052631579,55.0,0.0,0.7368421052631579,Chhattisgarh,RAIPUR,27,0.037037037037037,0.7577250076504244,3.649683362938677,68756217.0,77,0.4606704569939864,0.6217544710191769,0.0,0.0,3500000.0,0.6217544710191769,0.0,0,cost_deviation_pct_mean,-3.614952,cost_deviation_pct_max,-1.347638,num_works,-0.32242045,0.004861589365949233,0.0037483575,0.5,0,0.19423368740515934,agree
ANANTA NAYAK,642,0.0,Low,0,"KEONJHAR, Odisha",JAYANTA KUMAR JENA,1.0,0,cost_deviation_pct_mean (-3.297); cost_deviation_pct_max (-1.278); num_works (-0.467),17,0.203620999815872,0.2196593216397748,0.0,0.0185823529411764,0.1484,0.8532941176470589,0.3302807342990551,0.7222797327041626,0.4705882352941176,86.0,0.0,0.4705882352941176,Odisha,KEONJHAR,19,0.0,0.486615776998009,1.3251829704546614,30111360.0,87,0.3653663086218867,0.6480455002513825,0.0,0.0,4132152.0,0.6480455002513825,0.0,0,cost_deviation_pct_mean,-3.2967505,cost_deviation_pct_max,-1.2784091,num_works,-0.46713534,0.004801953677088022,0.0036177505,0.5,0,0.19423368740515934,agree
DR KALGE SHIVAJI BANDAPPA,643,0.0,Low,0,"LATUR, Maharashtra",VISHWASAMRAT MAGASUARGIYA MAJOOR SAHAKARI SANSTHA MARYADIT,1.0,0,cost_deviation_pct_mean (-3.427); cost_deviation_pct_max (-1.428); num_works (-0.309),26,0.1924407267409069,0.2156734046832679,0.0,0.0268076923076923,0.1321,0.8531538461538462,0.5213555482346391,0.8016296071953244,0.7307692307692307,26.0,0.0,0.7307692307692307,Maharashtra,LATUR,20,0.0,0.5706919473288745,1.4084519248285567,28846420.0,30,0.5385344394167924,0.6370690583925879,0.0,0.0,1991369.0,0.6235949508008332,0.0,0,cost_deviation_pct_mean,-3.4268548,cost_deviation_pct_max,-1.4281408,num_works,-0.3086286,0.004783754236996174,0.004213581,0.5,0,0.19423368740515934,agree
Shri Chunnilal Garasiya (2024-30),644,0.0,Low,0,"Sitting Rajya Sabha, Rajasthan",MEHTA RAMESHKUMAR GOUTAMLAL,0.0,0,cost_deviation_pct_mean (-3.334); cost_deviation_pct_max (-1.451); num_works (-0.284),24,0.1312884252026751,0.2168819270508913,0.2083333333333333,0.028775,0.1482,0.8537916666666666,0.0,0.0,0.0,1.0,0.0,0.0,Rajasthan,Sitting Rajya Sabha,24,0.0,0.601721887675999,1.4733671634067609,75910578.0,68,0.3927408387940395,0.6634651296416002,0.0294117647058823,1.0,7934833.0,0.6634651296416002,1.0,0,cost_deviation_pct_mean,-3.3344207,cost_deviation_pct_max,-1.4512669,num_works,-0.28392705,0.004748139918471376,0.0036835228,0.5,0,0.19423368740515934,agree
Mala Roy ,645,0.0,Low,0,"KOLKATA DAKSHIN, West Bengal",GOUTAM CONSTRUCTION,1.0,0,cost_deviation_pct_mean (-3.575); cost_deviation_pct_max (-1.361); num_works (-0.441),32,0.1745708958299187,0.218900681559841,0.0,0.02775625,0.1407,0.84065625,0.1587450231147322,0.8192299645279356,0.21875,3.0,0.0,0.21875,West Bengal,KOLKATA DAKSHIN,22,0.0,0.7711955668560954,2.389862154327662,61582788.0,40,0.485166922538246,0.6587472168354522,0.025,1.0,10000000.0,0.6587472168354522,1.0,0,cost_deviation_pct_mean,-3.5751095,cost_deviation_pct_max,-1.3614569,num_works,-0.44106808,0.004700021507839362,0.003639687,0.5,0,0.19423368740515934,agree
RAJABHAU,646,0.0,Low,0,"NASHIK, Maharashtra",PEDKAI ELECTRICALS,1.0,0,cost_deviation_pct_mean (-3.286); cost_deviation_pct_max (-1.307); num_works (-0.444),21,0.1558003243232665,0.2078704735706397,0.0476190476190476,0.0271857142857142,0.1338,0.8557142857142856,0.0668917719062816,0.726138527988883,0.0952380952380952,43.0,0.0,0.0952380952380952,Maharashtra,NASHIK,17,0.0,0.6751604526492613,1.730994088500832,47487714.0,38,0.523370974570665,0.6352788551317963,0.0,0.0,3988039.0,0.6352788551317963,0.0,0,cost_deviation_pct_mean,-3.286415,cost_deviation_pct_max,-1.3070282,num_works,-0.44363862,0.004527307270715634,0.0035286138,0.5,0,0.19423368740515934,agree
Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,647,0.0,Low,0,"OSMANABAD, Maharashtra",Chairman Shramjivi Majoor Sahakari Sanstha Tuljapur,1.0,0,cost_deviation_pct_mean (-3.470); cost_deviation_pct_max (-1.371); num_works (-0.448),30,0.1784815459551092,0.2176544605610912,0.0,0.0267266666666666,0.1408,0.8392,0.5005861334062043,0.7612780099761297,0.7,78.0,0.0,0.7,Maharashtra,OSMANABAD,22,0.0454545454545454,1.1952012365041036,11.953511524736918,28008430.0,34,0.5274358234998373,0.6316607412195647,0.0,0.0,1890945.0,0.6155147956618545,0.0,0,cost_deviation_pct_mean,-3.470276,cost_deviation_pct_max,-1.3711485,num_works,-0.44774213,0.004482803555826346,0.00340466,0.5,0,0.19423368740515934,agree
Shri P. P. Suneer (2024-30),648,0.0,Low,0,"Sitting Rajya Sabha, Kerala",INDEX ELECTRONICS,0.0,0,cost_deviation_pct_mean (-3.180); cost_deviation_pct_max (-1.340); num_works (-0.463),19,0.1647314255813311,0.2173916813110245,0.0526315789473684,0.0159631578947368,0.1318,0.8123684210526316,0.0,0.0,0.0,1.0,0.0,0.0,Kerala,Sitting Rajya Sabha,16,0.0625,0.4054327273879891,1.8778310863096068,18439441.0,10,0.4859623464770523,0.6760935143288085,0.1,1.0,6391257.0,0.6760935143288085,1.0,0,cost_deviation_pct_mean,-3.1803057,cost_deviation_pct_max,-1.3401453,num_works,-0.4629379,0.004431055781121056,0.0034943672,0.5,0,0.19423368740515934,agree
Shri vijayakumar Vasanth,649,0.0,Low,0,"KANNIYAKUMARI, Tamil Nadu",R CHANDRASEKARAN,1.0,0,cost_deviation_pct_mean (-3.673); cost_deviation_pct_max (-1.297); num_works (-0.261),39,0.1631291395559287,0.2102971427984265,0.0256410256410256,0.0304871794871794,0.1499,0.8623846153846154,0.4288015246782262,0.7919604592323303,0.5641025641025641,37.0,0.0,0.5641025641025641,Tamil Nadu,KANNIYAKUMARI,18,0.0,0.6540084212920535,1.750004511600803,61773452.0,28,0.4924232192877151,0.6682548660489838,0.0357142857142857,1.0,17995461.0,0.6682548660489838,1.0,0,cost_deviation_pct_mean,-3.6731195,cost_deviation_pct_max,-1.2969368,num_works,-0.26139766,0.004375185507039229,0.0036789281,0.5,0,0.19423368740515934,agree
SATPAL BRAHAMCHARI,650,0.0,Low,0,"SONEPAT, Haryana",Mor Traders,1.0,0,cost_deviation_pct_mean (-3.278); cost_deviation_pct_max (-1.315); num_works (-0.461),19,0.1975036310570098,0.2213302427162304,0.0,0.0032842105263157,0.1237,0.8475263157894738,0.1074037798536683,0.6905801779167622,0.1578947368421052,2.0,0.0,0.1578947368421052,Haryana,SONEPAT,17,0.0,0.7443147729603908,1.5219943755793657,35904950.0,85,0.3744179753349304,0.6193106729871436,0.0,0.0,2752538.0,0.6193106729871436,0.0,0,cost_deviation_pct_mean,-3.278222,cost_deviation_pct_max,-1.3154426,num_works,-0.46084708,0.004273156014581521,0.0036216578,0.5,0,0.19423368740515934,agree
RANJIT DUTTA,651,0.0,Low,0,"Sonitpur, Assam",R ENTERPRISE,1.0,0,cost_deviation_pct_mean (-3.436); cost_deviation_pct_max (-1.418); num_works (-0.279),24,0.1741673165948147,0.2115479696264541,0.0,0.0323708333333333,0.1415,0.8555833333333333,0.2390125197214178,0.7566797845363616,0.3333333333333333,19.0,0.0,0.3333333333333333,Assam,Sonitpur,23,0.0,0.5322015341014446,1.5358675671020814,72922532.0,65,0.4839192896093348,0.6530659699777346,0.0153846153846153,1.0,19085831.44,0.6188438195791137,0.0,0,cost_deviation_pct_mean,-3.436278,cost_deviation_pct_max,-1.4177456,num_works,-0.2785678,0.004254157732551296,0.003782639,0.5,0,0.19423368740515934,agree
CHINTAMANI MAHARAJ,652,0.0,Low,0,"SARGUJA, Chhattisgarh",SANWARIYA BOREWELLS,0.0,0,cost_deviation_pct_mean (-3.660); cost_deviation_pct_max (-1.397); num_works (-0.201),70,0.1738875941930472,0.2172315301604078,0.0,0.02779,0.1471,0.8435142857142857,0.0,0.0,0.0,1.0,0.0,0.0,Chhattisgarh,SARGUJA,23,0.0434782608695652,0.4564278877199293,1.6268568377855597,61420121.0,66,0.4384795487736664,0.6395335057099764,0.0,0.0,14986713.0,0.6395335057099764,0.0,0,cost_deviation_pct_mean,-3.6596465,cost_deviation_pct_max,-1.3967702,num_works,-0.2005116,0.004240704700350761,0.0037763156,0.5,0,0.19423368740515934,agree
LOVELY ANAND,653,0.0,Low,0,"SHEOHAR, Bihar",RANI KUMARI,1.0,0,cost_deviation_pct_mean (-3.243); cost_deviation_pct_max (-1.621); num_works (-0.269),25,0.1678890044888147,0.2197921939668425,0.0,0.034572,0.1416,0.83788,0.5633155930070189,0.8453343324661254,0.72,10.0,0.0,0.72,Bihar,SHEOHAR,17,0.1176470588235294,1.4109186109385827,9.348633250883823,43561211.0,5,0.5865723981900451,0.6548525820584644,0.4,1.0,5677291.0,0.6521681749622925,1.0,0,cost_deviation_pct_mean,-3.2425342,cost_deviation_pct_max,-1.6213818,num_works,-0.2687851,0.003949025413021445,0.0040331176,0.5,0,0.19423368740515934,agree
Sunil Dattatray Tatkare,654,0.0,Low,0,"RAIGAD, Maharashtra",RASHIKA RAMBHAU DHUMAL,1.0,0,cost_deviation_pct_mean (-3.367); cost_deviation_pct_max (-1.281); num_works (-0.439),18,0.1285315945546136,0.2049634542176851,0.0,0.0197555555555555,0.1401,0.856388888888889,0.4661624625545061,0.7372808748658498,0.6666666666666666,15.0,0.0,0.6666666666666666,Maharashtra,RAIGAD,21,0.0,0.4778596061515279,1.1459594447719783,59406128.0,27,0.5361352185698591,0.6435690943043884,0.0,0.0,6460449.0,0.6428293112116641,0.0,0,cost_deviation_pct_mean,-3.367285,cost_deviation_pct_max,-1.2810065,num_works,-0.43873128,0.003908287345742186,0.003480727,0.5,0,0.19423368740515934,agree
DR. SHARMILA SARKAR,655,0.0,Low,0,"BARDHAMAN PURBA, West Bengal",HASAN SEIKH,1.0,0,cost_deviation_pct_mean (-3.191); cost_deviation_pct_max (-1.309); num_works (-0.451),17,0.1566627391967601,0.2135453932270176,0.0588235294117647,0.0162764705882352,0.1361,0.845764705882353,0.0872603124718785,0.7417126560109676,0.1176470588235294,5.0,0.0,0.1176470588235294,West Bengal,BARDHAMAN PURBA,18,0.0,0.7606598270390368,1.3944717964119182,21224009.0,15,0.5499132730015083,0.6462283631401278,0.0,0.0,2444263.0,0.6462283631401278,0.0,0,cost_deviation_pct_mean,-3.191298,cost_deviation_pct_max,-1.3086631,num_works,-0.45138243,0.003672850007812182,0.0027884343,0.5,0,0.19423368740515934,agree
RAJ KUMAR ROAT,656,0.0,Low,0,"BANSWARA, Rajasthan",Paramount construction PWD,1.0,0,cost_deviation_pct_mean (-3.373); cost_deviation_pct_max (-1.411); num_works (-0.262),23,0.169346403278736,0.2117996360561396,0.0,0.0189869565217391,0.14,0.8326521739130435,0.2899530087955457,0.8201180647798384,0.391304347826087,23.0,0.0,0.391304347826087,Rajasthan,BANSWARA,27,0.074074074074074,0.5199209076676995,1.5718306105753974,63894021.0,55,0.4608351615704557,0.6110141492494434,0.0,0.0,2780527.0,0.5824059110823817,0.0,0,cost_deviation_pct_mean,-3.3730333,cost_deviation_pct_max,-1.41147,num_works,-0.26206183,0.0036560407218833766,0.002799763,0.5,0,0.19423368740515934,agree
Faggan Singh Kulaste,657,0.0,Low,0,"MANDLA, Madhya Pradesh",VAIBHAV LAXMI PIPE,1.0,0,cost_deviation_pct_mean (-3.538); cost_deviation_pct_max (-1.340); num_works (-0.446),31,0.2027554727356693,0.2213489315959488,0.0,0.0155612903225806,0.1357,0.8481290322580645,0.6586503331283097,0.8167798929214477,0.9032258064516128,93.0,0.0,0.9032258064516128,Madhya Pradesh,MANDLA,25,0.04,0.5082252113357556,1.747809545620035,55170668.0,159,0.37243610635675,0.6107510953099189,0.0,0.0,2139335.0,0.5289709473533003,0.0,0,cost_deviation_pct_mean,-3.53795,cost_deviation_pct_max,-1.3397138,num_works,-0.44605747,0.002910045130799214,0.0025959106,0.5,0,0.19423368740515934,agree
THANGA TAMILSELVAN,658,0.0,Low,0,"THENI, Tamil Nadu",JJ LALA PROJECTS PRIVATE LIMITED,1.0,0,cost_deviation_pct_mean (-3.150); cost_deviation_pct_max (-1.426); num_works (-0.247),24,0.1513488176500887,0.2066524706083235,0.0416666666666666,0.0220666666666666,0.142,0.8417083333333334,0.5815100543974734,0.8680000119209289,0.75,15.0,0.0,0.75,Tamil Nadu,THENI,16,0.0,0.5828595752046721,1.4784978083520486,49328291.0,32,0.5421323978309273,0.6286513323278029,0.0,0.0,3098092.0,0.6286513323278029,0.0,0,cost_deviation_pct_mean,-3.1497982,cost_deviation_pct_max,-1.4258246,num_works,-0.24711812,0.0028302868207295737,0.002876341,0.5,0,0.19423368740515934,agree
MAHIMA KUMARI MEWAR,659,0.0,Low,0,"RAJSAMAND, Rajasthan",ASHOK KUMAR YADAV,1.0,0,cost_deviation_pct_mean (-3.234); cost_deviation_pct_max (-1.400); num_works (-0.307),26,0.1621077913248203,0.2159146207942875,0.0384615384615384,0.0236346153846153,0.1444,0.8498076923076923,0.1691798803475759,0.7866534659648196,0.2307692307692307,8.0,0.0,0.2307692307692307,Rajasthan,RAJSAMAND,19,0.0,0.5295587760365689,1.3838610932481143,48238044.0,148,0.2716553192656133,0.6467311283487753,0.0,0.0,4160000.0,0.6467311283487753,0.0,0,cost_deviation_pct_mean,-3.2340777,cost_deviation_pct_max,-1.3999012,num_works,-0.30726793,0.0024529955505083003,0.0020575721,0.5,0,0.19423368740515934,agree
